Date,Open,High,Low,Close,Volume
2025-04-10,50.34828989510061,50.98740000850368,49.59418816291848,50.32916345626086,51693608
2025-04-11,49.64036006973346,49.94018541710516,48.961396613074996,49.66798193976496,62360931
2025-04-14,50.41275707545193,50.64155215592718,49.67757187921331,50.259681635308304,62130976
2025-04-15,50.965420440093155,51.5753026897507,49.925734402502506,50.38116778656241,46908835
2025-04-16,50.46033068111674,51.18260999870744,50.197104950649795,50.498828421651034,42140105
2025-04-17,49.419147483438046,50.50252650239234,48.65231882340963,49.87707020496306,28471094
2025-04-18,50.745514037288665,51.25142882002772,49.82968027929063,50.120758898551394,50818293
2025-04-21,50.35164202425998,50.78207944481387,49.68711253123319,50.121315412798396,53216978
2025-04-22,50.083780999261805,50.540805578564346,49.14989642035112,49.83658100469797,55365098
2025-04-23,49.44561805429732,49.93781976271476,49.212691407723575,49.4386518621561,54746982
2025-04-24,49.67801539510792,50.52010930917138,49.11895067352488,49.475717523012555,50103526
2025-04-25,48.61585956084812,49.290323333851,47.981541167135646,48.87615285185347,48130286
2025-04-28,49.08236680691065,49.55588924055908,48.58226802270454,48.95271730858849,50644744
2025-04-29,47.80902234301709,48.48036575790142,47.041760504643314,48.03462546214419,55999287
2025-04-30,49.11543779552018,49.55417547322503,48.693641985427796,48.817950516681286,51486674
2025-05-01,48.55283967793308,49.1155773937082,47.97307584696714,48.70221000461889,51704162
2025-05-02,48.82985896443345,49.42483570010224,48.63151516028449,48.82911529208719,59495541
2025-05-05,47.5379885528699,48.85936166661559,46.737715347749024,48.15288186639501,47752345
2025-05-06,47.208381564290484,48.24293742274901,46.915490181017915,47.637591605119745,44234895
2025-05-07,46.32405126803701,47.00642652248431,45.51826487869271,46.45091905127694,51833599
2025-05-08,46.62491546222245,47.119041739685926,45.7991646880994,46.490258404681995,61965715
2025-05-09,46.456704594309066,46.7108659642685,45.889170385388454,46.4630478549386,41151972
2025-05-12,46.826520782982264,46.973579203903725,45.59028188293547,46.42915489220809,64711703
2025-05-13,46.22324422789147,47.08332636243926,45.62104421060524,46.37839683280939,68260097
2025-05-14,46.62516346927178,47.710732397588885,46.017704048075025,46.73918638048421,57420953
2025-05-15,47.231238822087874,48.07231175158861,46.46406346249424,46.92581248384385,42465821
2025-05-16,47.028681818463156,48.13551426710287,46.59050038349086,47.188583961601225,46346784
2025-05-19,47.00417081479242,47.566251702594066,46.816251408531855,47.32292056675643,43431057
2025-05-20,47.000592126073236,47.749242034111504,46.57457050407985,46.87481463458396,59960476
2025-05-21,46.23589627181634,47.38217517996201,45.698940351309616,46.566943154287976,47491669
2025-05-22,47.3633688139202,47.94496440549368,47.27097647007213,47.2320095084557,43564817
2025-05-23,47.731081668448574,48.272493485122745,47.604977565549454,47.71747905548275,55078357
2025-05-26,48.27957790031721,48.674274860640885,47.34033439880199,48.022057853315225,39551908
2025-05-27,47.61029699075704,47.82377957099113,46.60240329753969,47.12579501221592,47231867
2025-05-28,47.51078306260639,48.19029973941538,46.70666109587077,47.31778865749147,48328782
2025-05-29,47.43975435841168,48.35554026730458,47.08181547033683,47.49881702990945,57348777
2025-05-30,48.14199580555836,48.66698945921309,47.07222532733134,47.86117660786924,53996879
2025-06-02,47.471487101811725,48.21281031162014,47.290687925063374,47.59729071119187,50212715
2025-06-03,48.19864444587308,48.73865077481872,47.93566199715769,47.79188414872193,55655096
2025-06-04,47.17520273909302,47.7368608868967,46.83127271545862,46.99817433488106,56731813
2025-06-05,46.69251245219775,47.40080206332574,46.027022643180686,46.98010072448617,44194765
2025-06-06,47.6985579888753,48.269669883023155,46.54771175345284,47.30359555245003,54446026
2025-06-09,47.77085418546831,48.36400988675196,47.29665398165691,47.916948866698604,42151016
2025-06-10,48.246307856601184,48.85952273647423,47.54975367388234,48.27550201956307,45625416
2025-06-11,48.58177712055668,49.57951418911317,47.998884168856925,48.67251074856973,52246847
2025-06-12,48.826357258134315,49.23390988351589,47.96563248421133,49.1750986322019,62625841
2025-06-13,49.57905327324012,49.93496949720686,48.5085395784796,48.95289694328165,65421099
2025-06-16,50.49910026877199,51.30919830866032,49.73998466549768,49.983890424351976,55925269
2025-06-17,50.283967469718256,50.720878833890964,49.780279389487674,50.42292946219327,48298153
2025-06-18,50.41977084711338,51.1647999041104,49.764583257839575,50.2448215320403,64775300
2025-06-19,49.673281572682676,50.04043382034392,48.712963762227886,49.72142669572523,49173193
2025-06-20,50.086786100659985,50.74563061123705,48.958942612038946,49.71061352428629,68540925
2025-06-23,50.513900949262165,50.961836982075376,49.62201254918426,50.36730747919449,46277932
2025-06-24,51.44629773370645,52.35773154119905,50.33181405427093,50.966048151635576,38803825
2025-06-25,50.637080964656164,51.68225781898573,50.09333933444461,51.08881835222701,45339634
2025-06-26,50.45442733771561,50.82458603205545,49.52755884693626,50.32519221728591,21277377
2025-06-27,50.80793823524949,51.73804339542942,49.74295312058091,50.361670480648066,43977879
2025-06-30,50.395282996090856,51.23102179802786,50.08436432826455,50.648114697271325,62269332
2025-07-01,50.59645828261038,50.93217655583707,49.88130761309483,50.64803666043904,47735211
2025-07-02,51.117185731601545,51.423076350929364,50.75567604175115,50.88474811366955,47288763
2025-07-03,50.73450229009912,50.81673850033553,50.451415283129286,50.92476016787531,57368438
2025-07-04,50.84944604551233,51.4891166230345,49.92695541607937,50.832419544294595,44709473
2025-07-07,50.965352235445565,51.87514439960091,50.11000536554697,51.28699591807641,54664299
2025-07-08,50.90556061645228,52.13207564166042,50.209531030082616,51.32000346842344,41897475
2025-07-09,51.769881853395916,52.024635794166805,50.97538765673809,51.474255590867365,54288165
2025-07-10,51.92827194391808,52.35225905616272,51.14898853885576,51.88250079825549,50861438
2025-07-11,50.627663131807,52.00406020880739,50.350207043627,51.37813076760191,26370675
2025-07-14,51.06833610778598,52.10438381980126,50.40691396913005,50.91072813650302,42719970
2025-07-15,51.21821463192289,51.56497111838745,50.156571112520346,50.868524954737296,45172564
2025-07-16,50.465383327849516,51.37998726708384,50.01157641197716,50.434449278699304,47476464
2025-07-17,49.944273091039726,51.063356045503824,49.42539274900809,50.337710321567265,48195200
2025-07-18,52.073054132501134,52.39804439358646,51.36458827956342,51.995385269646626,61484457
2025-07-21,51.731559494460456,52.8668267847351,51.04142322195619,52.10627604127189,68732977
2025-07-22,52.60323850851161,53.58605000699499,52.09505322144844,52.72115514381286,58527736
2025-07-23,52.8050239717782,53.389091956288816,52.54890926037224,53.02943303959547,46652246
2025-07-24,52.61593092056853,53.509069126252875,52.632379954727085,52.86840998110479,39324670
2025-07-25,53.307855832027094,53.81970683133343,52.524471435076876,52.934082832734845,39376064
2025-07-28,53.16394412036017,54.00814660811038,52.94793530762998,53.21373734918196,75895636
2025-07-29,53.66266889357964,54.25145148458371,52.94503648612404,53.57539556091375,53384838
2025-07-30,53.51574712126411,54.40346567509273,52.66689867725868,53.47070848250016,61398785
2025-07-31,54.196436582986586,54.19540993755938,53.489763288270176,54.22844994901904,62969945
2025-08-01,53.99911535646833,54.67600880227619,53.68608789181453,54.27027740324999,55467335
2025-08-04,54.095478545358745,54.63067092672817,53.30503265817736,54.194878567628436,66153756
2025-08-05,54.40347779579276,55.36133699400642,53.803563612231265,54.07439225930837,45683796
2025-08-06,54.340206477647165,54.644682620052244,53.88493316457916,54.34678124428516,38209602
2025-08-07,54.918715547069105,55.6524252491788,54.4473174217753,55.04659354466012,47410950
2025-08-08,55.2929883760782,56.22029754093402,54.367942298245815,55.424595090454595,51263795
2025-08-11,56.27179622644525,56.92856167186085,55.85367085315668,56.55466323236451,51795817
2025-08-12,56.948467986859896,57.698684742893306,56.556627963991964,56.80951556743234,54098186
2025-08-13,56.92004084612196,58.0299480412684,56.12435402378544,56.72926777814163,40254706
2025-08-14,57.37947796103323,57.36446752583466,57.04880624866167,57.41403580331962,44646718
2025-08-15,57.514781702871794,58.144712257385315,57.04895805802675,57.41947102800691,45645136
2025-08-18,57.69654111269682,58.56263926250452,57.29709857827373,57.77151313416166,40645612
2025-08-19,58.30001974906047,59.27742152984501,57.824083839694254,58.45667294817652,68381836
2025-08-20,58.28252541226573,58.962674811298356,57.61134974115545,58.38449884265915,57999419
2025-08-21,57.19627896750571,57.767211463868904,56.896086468507946,57.49920849302537,67106133
2025-08-22,57.44811680973683,58.091755553459045,57.207374243874135,57.4966502275822,40726468
2025-08-25,57.97250267071948,58.69747611295227,57.16897500328376,57.69120105806385,60010460
2025-08-26,56.37981200094688,56.75922680071077,55.113160930220175,56.189365081901215,55112025
2025-08-27,56.97821967414738,57.85923067381911,56.86776120120355,57.01740446190346,63149144
2025-08-28,58.22473925061589,58.8289471629009,56.96474612905764,58.0094870751088,47539375
2025-08-29,58.20332985685674,58.73417745563461,57.038019839380325,57.57833353746267,55514853
2025-09-01,58.149709270963506,58.55017196686009,57.140513578018066,57.66101743300296,42575294
