Date,Open,High,Low,Close,Volume
2025-04-10,102.38176288248567,103.59369761500179,99.70915833098134,100.87605709454257,59218015
2025-04-11,103.52764079057549,104.87704624962113,103.33984739724038,103.3106396379906,38691115
2025-04-14,105.26734390029375,107.1085206049574,103.73113201658497,105.75720127841366,45826331
2025-04-15,104.70519203802941,106.23307870306556,102.50584016868406,104.19680710564926,50549341
2025-04-16,99.86761056667562,101.39595835853609,98.71489726608873,100.50000934308156,74267164
2025-04-17,101.96839392545728,103.41244635349295,101.46945405728884,102.675632667778,70884427
2025-04-18,93.64496112696779,96.36322088771222,92.89093853817018,94.53354066854948,41317072
2025-04-21,95.78142393755607,98.03280343103779,94.98060559183946,97.0605596913267,59242701
2025-04-22,92.17957037705598,92.67483985859394,91.33634873540169,92.14009426141249,41046536
2025-04-23,89.81056042487386,91.45642918374682,89.29794470004659,90.25997177199326,47653794
2025-04-24,89.77754078556748,91.20136258519759,88.85722914244135,90.43253978927875,76207930
2025-04-25,86.02987732161802,87.31897428477541,84.67043153242754,85.40463967414435,67586204
2025-04-28,87.1628881934461,88.01136632768191,86.65589361070069,86.99361636458268,60964692
2025-04-29,83.71624108016002,85.02931302441814,82.54419756270572,84.27211986875878,49364754
2025-04-30,89.28158568048765,90.3618980680706,88.41467163252884,89.48619660957254,58484308
2025-05-01,79.19195770199498,80.3111611508413,78.87522113475708,79.43291757452765,45080975
2025-05-02,72.20294863862524,72.69560293537504,70.83195508229875,71.9799147533636,43756546
2025-05-05,71.1001695033909,71.24250822957222,70.70807560162918,71.31580877766851,62748750
2025-05-06,73.22010949159214,74.30120148675589,72.48552093960056,73.63899966510921,55987943
2025-05-07,75.8204435350828,76.89199310106282,75.23559511522112,76.09979591635368,64558223
2025-05-08,79.09124726121416,79.91530949660948,78.54821468324158,78.78043611147358,54097627
2025-05-09,75.91758248769656,76.9416739588806,74.46770381135592,75.38859205678402,45205070
2025-05-12,76.68369596321472,77.52617842341465,75.86053327404046,76.50651269611578,66999573
2025-05-13,80.68234558444004,81.86890476818331,79.38332344254735,80.60551418516049,53979270
2025-05-14,87.8016891524382,88.40396820239889,86.63739973143379,87.89751761709614,39103669
2025-05-15,84.29214200890914,84.6995815596552,83.45580310293616,84.4485864348521,59022771
2025-05-16,81.22804042893422,82.24777403531205,80.22489824114875,80.61565012280668,43421654
2025-05-19,83.60111533799777,85.27482728517693,82.8369339869462,84.0600554591224,55532512
2025-05-20,78.76494279192232,80.1464789333533,77.60381048250534,79.11902807180888,54632062
2025-05-21,74.0232949108798,74.30735067592036,73.17714244172303,73.71069734744091,56256309
2025-05-22,71.34975528299151,72.15616529459241,70.23961993296906,71.14272051601648,39914453
2025-05-23,64.27356413517559,64.41342252010715,63.550367107087844,64.1613939630057,47365517
2025-05-26,66.23994263110036,66.89425458777332,65.81993857211656,66.34013132160665,53350580
2025-05-27,67.54693965954722,67.70379306839693,66.96992997132584,67.38882270748734,56124687
2025-05-28,63.885107949786615,64.59022934658616,63.20329516233673,63.96316875242058,53338599
2025-05-29,68.91163286376218,69.14861335592717,68.06868364325344,68.54090650306443,63289333
2025-05-30,70.24763184683974,71.65689433253745,69.52546676845492,69.8665168356218,52493085
2025-06-02,73.57061025779305,74.31510916777844,72.65300267571311,73.51735140908963,65634133
2025-06-03,71.04914395325727,71.93720998321334,69.31050904924341,70.5089160172231,53676492
2025-06-04,63.30275100956803,64.21596646043112,62.287428262992506,63.105386384125566,51235476
2025-06-05,69.09611077350517,69.5972327570325,68.91703555869815,69.27127937973673,69625871
2025-06-06,69.63447100275513,70.79788054148733,68.33402709658017,69.28407957559013,45146941
2025-06-09,74.16772778597215,75.1181430358986,72.4890558797117,73.54807996143904,69870611
2025-06-10,71.47551369827242,72.4339895308114,71.31618063349025,71.59548545896547,58539759
2025-06-11,73.24989734653398,73.99833354505533,72.55375008263456,73.08061030389486,24704399
2025-06-12,72.08366962993955,72.38965973152376,71.41589983004346,71.99679759741944,47955287
